ObjectID,GlobalID,Seating,Shelter,ETA Screen,Curb,Stop ID (NextBus),headway,Route_All,Route_1,Route 2,Route 3,Route 4,Route 5,Route 6,Route 7,Route 8,Route 9,Notes,Seating #,Route Map,Island?,Signage,any_signage,Signage_Comb,half,x,y,best_signage
974,ef1f2557-b5c6-4552-b77c-a1ae7eefe3d5,no,no,no,clear,,10_20_min,29,29,,,,,,,,,,,no,no,no_sign,no,z_no_sign,North,-122.4930679,37.76467203,5 no_sign
975,816e62e7-5176-4dae-bfe3-ff8b7abdb25e,no,no,no,clear,15321,10_20_min,29,29,,,,,,,,,,,no,no,paint_on_pavement,yes,paint_on_pavement,North,-122.4924815,37.76489151,4 paint_on_pavement
976,00fa9534-e15c-463c-b917-2e3a268e11fb,no,no,no,clear,15320,10_20_min,29,29,,,,,,,,,,,no,no,paint_on_pavement,yes,paint_on_pavement,North,-122.4903404,37.76497554,4 paint_on_pavement
977,c0335f17-36b0-40e9-9bcd-118d193c6811,no,no,no,clear,15318,10_20_min,29,29,,,,,,,,,,,no,no,paint_on_pavement,yes,paint_on_pavement,North,-122.4882436,37.76506133,4 paint_on_pavement
978,9080afd2-62fc-463f-9014-f493f3c2361a,no,no,no,clear,15319,10_20_min,29,29,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4887364,37.76485888,3 paint_on_metal_pole
979,0cdbfdc7-5f98-417d-9f97-6cf5feeab6ab,no,no,no,clear,15316,10_20_min,29,29,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.4861145,37.76515026,0 metal_sign
980,ccb13c37-f755-44de-90ab-f9307e46b8de,no,no,no,clear,15317,10_20_min,29,29,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.485559,37.76499794,3 paint_on_metal_pole
981,d2f7dfdf-5509-4da9-9e47-4c039b8c6386,no,no,no,clear,15314,10_20_min,29,29,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.4840415,37.76525522,0 metal_sign
982,dbdcc075-34f8-4a3e-8588-705026fa577b,yes,yes,yes_working,clear,15315,10_20_min,29,29,,,,,,,,,,4,yes,no,no_sign,no,z_no_sign,North,-122.483355,37.76510416,5 no_sign
983,cc2281c3-1ac4-4bc5-b390-5e255fab74ce,yes,yes,yes_working,clear,,10_min,7,7,,,,,,,,,,4,yes,no,no_sign,no,z_no_sign,North,-122.4818388,37.76517419,5 no_sign
984,799e62de-e650-4b20-a16c-152f231ffd48,no,no,no,clear,15312,10_20_min,29,29,,,,,,,,,,,no,no,paint_on_pavement,yes,paint_on_pavement,North,-122.4818703,37.76536739,4 paint_on_pavement
985,8c182618-5b99-4dd1-b78d-51b406ef791d,no,no,no,parking_obstructed,,10_min,"7, 7-x",7,7,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4816236,37.76496959,3 paint_on_metal_pole
986,5f11f2ee-c56b-4b0e-bca3-19b73ec97f01,no,no,no,parking_obstructed,13429,10_min,"7, 7-x",7,7,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,North,-122.4804021,37.76512059,3 paint_on_metal_pole
987,daabd2a4-6173-4b61-8698-7fbb66bc876f,no,no,no,clear,,10_min,"7, 7-x, 29",7,7,29,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4797799,37.76544191,3 paint_on_metal_pole
988,d12d9bc4-e977-47cf-95bc-ff3d8b4fc7bb,yes,yes,yes_not_working,clear,15310,10_min,"7, 7-x, 29",7,7,29,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4795912,37.7652612,1 shelter_marking
989,513a65b8-0e1d-4895-ae4a-bcd5bc525ce7,no,no,no,clear,,10_min,28,28,,,,,,,,,,,no,no,no_sign,no,z_no_sign,North,-122.4774406,37.76513248,5 no_sign
990,0751d7be-6baa-425b-878f-7f00f1a8a1cb,no,yes,yes_working,clear,15309,10_20_min,29,29,,,,,,,,,,,no,no,no_sign,no,z_no_sign,North,-122.4776776,37.76556376,5 no_sign
991,54164689-40a7-426a-a4b1-560b6537afda,yes,yes,yes_working,clear,17758,10_min,"28, 29, 91",28,29,91,,,,,,,,2,yes,no,shelter_marking,yes,shelter_marking,North,-122.4772096,37.76581738,1 shelter_marking
992,37d52bd4-17fa-4099-acf8-ea1f3ead7881,yes,yes,yes_working,clear,17186,10_min,"7, 7-x",7,7,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4768693,37.76539909,1 shelter_marking
993,5303dabc-d62d-46cb-9904-63eca59b128c,no,no,no,clear,15306,10_min,"7, 7-x",7,7,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.475399,37.76563436,0 metal_sign
994,d10ba877-b4b9-44f1-97e7-e8c8889a7205,yes,yes,yes_working,clear,,10_min,"7, 7-x",7,7,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4753104,37.76545981,1 shelter_marking
995,ed1fa757-f82b-4e9c-b187-5ee315b78106,no,no,no,clear,15304,10_min,"7, 7-x",7,7,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.4732326,37.76571778,0 metal_sign
996,155531e5-e569-47cc-9c27-112d6c729fbd,yes,yes,yes_working,clear,15304,10_min,"7, 7-x",7,7,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4731283,37.76554015,1 shelter_marking
997,7e1f47c3-8f80-4b1e-9bdb-54ca5d5a397f,no,no,no,clear,15326,10_min,"7, 7-x",7,7,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4710304,37.76582351,3 paint_on_metal_pole
998,dcfbd52b-cc95-4a2d-8e15-5b034c10f63e,yes,yes,yes_working,clear,15327,10_min,"7, 7-x",7,7,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4708618,37.76565041,1 shelter_marking
999,bbcf0e0a-be5c-4c05-b5ae-b734b018def8,no,no,no,clear,,10_min,"7, 7-x",7,7,,,,,,,,Sign far from stop,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4689818,37.7659189,3 paint_on_metal_pole
1000,97abeaa9-f0c0-4916-b03b-edfda024cb22,no,no,no,clear,,10_min,"7, 7-x",7,7,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4687506,37.76573088,3 paint_on_metal_pole
1001,1f16a9a0-99d3-486f-b02c-2412546da79d,yes,yes,yes_working,clear,15300,10_min,"7, 7-x",7,7,,,,,,,,Bench,8,yes,no,shelter_marking,yes,shelter_marking,North,-122.4666902,37.76602111,1 shelter_marking
1002,a10b35e0-fc15-457f-9a6a-5b93315dac93,yes,yes,yes_working,clear,,10_20_min,44,44,,,,,,,,,,4,yes,no,no_sign,no,z_no_sign,North,-122.4665063,37.76576931,5 no_sign
1003,4704204a-1de1-4c9d-95da-107f7cb1a6d5,yes,yes,yes_working,clear,13220,10_20_min,44,44,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.466385,37.76575377,1 shelter_marking
1004,80c18b14-c64b-4148-909b-d8da78b9874a,yes,yes,yes_working,clear,15301,10_min,"7, 7-x",7,7,,,,,,,,,4,yes,no,"metal_sign,shelter_marking",yes,combination,North,-122.4661672,37.76585273,0 metal_sign
1005,25fecf3c-389d-4c44-80ce-58f17122b6f4,no,no,no,clear,,10_min,7,7,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4639397,37.7659432,3 paint_on_metal_pole
1006,11a773aa-fad0-47f4-8f2e-cb4830ad33ce,no,no,no,clear,,10_min,7,7,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.464661,37.76612623,3 paint_on_metal_pole
1007,3256fd00-1666-4f2d-bc39-6f473fc43c6a,yes,yes,no,clear,,10_min,7,7,,,,,,,,,,2,yes,no,shelter_marking,yes,shelter_marking,North,-122.4625014,37.76618865,1 shelter_marking
1008,4dddbc72-7cbb-433c-8122-8b1f8d27184a,yes,yes,yes_working,clear,15297,10_min,7,7,,,,,,,,,,2,yes,no,shelter_marking,yes,shelter_marking,North,-122.4618807,37.7660343,1 shelter_marking
1009,d879a9e8-2d9b-4900-b009-6819c44b838e,no,no,no,clear,15295,10_min,7,7,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.4602494,37.76607537,0 metal_sign
1010,8501bc49-e1bd-4796-8fb4-e296d5a4e958,no,no,no,clear,,10_min,7,7,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4580478,37.76598489,3 paint_on_metal_pole
1011,38e7acbc-3735-41e0-ad97-2fbd18f7a4e3,no,no,no,parking_obstructed,16714,10_min,7,7,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4576282,37.7660219,3 paint_on_metal_pole
1012,5da10f52-7a78-40ba-bf30-b7f057f76df5,no,no,no,clear,14720,10_min,7,7,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.4547678,37.76609547,0 metal_sign
1013,58731d21-edd0-4563-8389-71367a12e78a,yes,yes,no,clear,14719,10_min,7,7,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4549062,37.76621152,1 shelter_marking
1014,845b13ca-adc0-448c-90de-25f394873657,no,no,no,clear,14718,10_min,7,7,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.453466,37.76640559,0 metal_sign
1015,36686e3e-a415-4176-a298-4548f11b02f7,no,no,no,clear,16478,10_min,7,7,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4529217,37.7666918,3 paint_on_metal_pole
1016,3ada8a23-1369-42de-9dc9-587de4c734f8,no,no,no,clear,16483,10_min,7,7,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.4535319,37.76845795,0 metal_sign
1017,ab73729f-0def-4586-83b9-235db65ba51c,yes,yes,yes_working,clear,14962,10_min,"7, 33",7,33,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4529297,37.7693071,1 shelter_marking
1018,62c93b04-9954-43fd-9ec5-3629e5bb7c2e,yes,yes,yes_working,clear,14963,10_min,"7, 33",7,33,,,,,,,,,2,yes,no,shelter_marking,yes,shelter_marking,North,-122.4531292,37.76914984,1 shelter_marking
1019,c1bd28e8-f605-4b4e-ba66-68a321367c55,yes,yes,yes_working,clear,16482,10_20_min,33,33,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4538221,37.77083742,1 shelter_marking
1020,08a5a2f3-dd3e-4268-95f1-3a7e17567a0b,yes,no,no,parking_obstructed,15324,20_30_min,18,18,,,,,,,,,Bench,2,no,no,paint_on_pavement,yes,paint_on_pavement,North,-122.5074601,37.76419259,4 paint_on_pavement
1021,e6e454e9-8a62-4425-a2d7-afb426b5974e,no,no,no,parking_obstructed,13582,20_30_min,18,18,,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,North,-122.5060767,37.76393975,3 paint_on_metal_pole
1022,86d507c7-e77f-4c8b-a627-e6c3dd7ce26e,yes,yes,yes_working,parking_obstructed,13583,20_30_min,18,18,,,,,,,,,,2,yes,no,"shelter_marking,paint_on_pavement",yes,combination,North,-122.5062753,37.76394926,1 shelter_marking
1023,31daf7fa-e249-425f-a03f-3358b56fdaf9,yes,yes,yes_working,parking_obstructed,13574,20_30_min,18,18,,,,,,,,,,2,yes,no,"shelter_marking,paint_on_pavement",yes,combination,North,-122.5061923,37.76243595,1 shelter_marking
1024,4160f1ea-a2c1-45a2-aa68-94ad17800902,no,no,no,parking_obstructed,13575,20_30_min,18,18,,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,North,-122.5060451,37.76213596,3 paint_on_metal_pole
1025,558ea3d4-ddd7-42ea-8a0c-d41f8ec58f3f,yes,yes,yes_working,clear,13576,20_30_min,18,18,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.5060511,37.76058207,1 shelter_marking
1026,a8279af8-bef9-4d97-8169-8cad48de6eae,yes,yes,yes_working,clear,13577,20_30_min,18,18,,,,,,,,,,4,yes,no,"shelter_marking,paint_on_pavement",yes,combination,North,-122.5059117,37.76021705,1 shelter_marking
1027,a0c76bfc-16a3-4406-b9dd-25239791f2a4,no,no,no,parking_obstructed,13578,20_30_min,18,18,,,,,,,,,,,no,no,"paint_on_telephone_pole,paint_on_pavement",yes,combination,North,-122.5059169,37.75871116,2 paint_on_telephone_pole
1028,de40bf85-2711-42aa-b3e8-a6badf708aad,no,no,no,parking_obstructed,13579,20_30_min,18,18,,,,,,,,,,,no,no,"paint_on_telephone_pole,paint_on_pavement",yes,combination,North,-122.5057524,37.75842068,2 paint_on_telephone_pole
1029,d7e0d57b-59d5-4834-b48f-1c9cb6062086,no,no,no,parking_obstructed,13580,20_30_min,18,18,,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,North,-122.5057508,37.75683927,3 paint_on_metal_pole
1030,4f4f632c-fd3c-4529-94b5-11e4d5fec4ff,no,no,no,parking_obstructed,13581,20_30_min,18,18,,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,North,-122.5056177,37.75658227,3 paint_on_metal_pole
1031,b6705aaf-eff4-4c38-954c-f11f1d989b84,no,no,no,parking_obstructed,13584,20_30_min,18,18,,,,,,,,,,,no,no,paint_on_pavement,yes,paint_on_pavement,North,-122.5056465,37.75497191,4 paint_on_pavement
1032,48d67229-5cc4-432a-a1ee-7edd730dc251,no,no,no,parking_obstructed,13585,20_30_min,18,18,,,,,,,,,,,no,no,paint_on_pavement,yes,paint_on_pavement,North,-122.5054906,37.75471474,4 paint_on_pavement
1033,f77b565e-63a4-40d5-bb29-ab85b8afa11b,no,no,no,parking_obstructed,15763,10_min,"7, 7-x",7,7,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.5078948,37.75293937,3 paint_on_metal_pole
1034,3c805701-ccd4-4b0d-a351-3f5b556258dd,no,no,no,clear,15761,10_min,"7, 7-x",7,7,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.5057534,37.75306225,3 paint_on_metal_pole
1035,ca6ed519-9466-423f-ab8a-4af39e04c3f5,yes,yes,yes_working,parking_obstructed,15762,10_min,"7, 7-x",7,7,,,,,,,,,2,yes,no,shelter_marking,yes,shelter_marking,South,-122.5055872,37.75286377,1 shelter_marking
1036,4a46fdcf-06b5-4ea9-a680-f35c0e60de2f,yes,yes,yes_working,parking_obstructed,13587,20_30_min,18,18,,,,,,,,,,2,yes,no,"metal_sign,shelter_marking",yes,combination,South,-122.5054707,37.7527239,0 metal_sign
1037,17911e27-9597-4cbb-b614-18c768336245,yes,yes,yes_working,parking_obstructed,,20_30_min,18,18,,,,,,,,,,4,yes,no,paint_on_pavement,yes,paint_on_pavement,South,-122.5053465,37.75278767,4 paint_on_pavement
1038,7539d384-7a10-4756-bbbc-f7c1d7bea5d9,no,no,no,clear,15759,10_min,"7, 7-x",7,7,,,,,,,,,,no,no,metal_sign,yes,metal_sign,South,-122.5032052,37.75315199,0 metal_sign
1039,31a7e229-2611-4ab5-a8e6-74075ec7b289,no,no,no,clear,15758,10_min,"7, 7-x",7,7,,,,,,,,,,no,no,paint_on_telephone_pole,yes,paint_on_telephone_pole,South,-122.502394,37.75303045,2 paint_on_telephone_pole
1040,ccbf9120-7b14-4038-8442-b9c5639bb9df,no,no,no,clear,15757,10_min,"7, 7-x",7,7,,,,,,,,,,no,no,metal_sign,yes,metal_sign,South,-122.5009769,37.7532668,0 metal_sign
1041,eb720de6-1429-4fd1-8388-b7e2c9e76a51,yes,yes,yes_not_working,clear,15756,10_min,"7, 7-x",7,7,,,,,,,,,2,yes,no,shelter_marking,yes,shelter_marking,South,-122.5003495,37.75307227,1 shelter_marking
1042,4aedf52f-ca69-4a1e-94dc-925188ea117f,no,no,no,clear,15755,10_min,"7, 7-x",7,7,,,,,,,,,,no,no,metal_sign,yes,metal_sign,South,-122.4988257,37.75334808,0 metal_sign
1043,30a5bd5b-cbb0-4acd-a651-13a52da21cd8,yes,yes,yes_working,clear,15558,10_min,"14, 14-r",14,14,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4191632,37.75844905,1 shelter_marking
1044,86703b25-0a0b-49cc-9353-400779d74b92,yes,yes,yes_working,clear,15557,10_min,"14, 14-r, 49",14,14,49,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4189927,37.75881339,1 shelter_marking
1045,555ba664-bc1c-4e3b-8b36-7127d85ca8f2,yes,yes,yes_working,clear,15554,10_min,14,14,,,,,,,,,,4,yes,no,no_sign,no,z_no_sign,North,-122.4194888,37.7616173,5 no_sign
1046,394ccda6-cb19-49c2-97bf-d792e2c1ee57,no,no,no,clear,13338,10_20_min,33,33,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.419743,37.76189616,0 metal_sign
1047,f545351a-adf2-4fa9-92b8-f88720730bbd,yes,yes,yes_working,clear,15533,10_min,14,14,,,,,,,,,,4,yes,no,no_sign,no,z_no_sign,North,-122.4192948,37.76206637,5 no_sign
1048,b44b123d-713d-45ae-bf81-8eb7d6bc7714,yes,yes,yes_working,clear,15552,10_min,"14, 14-r, 33, 49",14,14,33,49,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4197558,37.76486357,1 shelter_marking
1049,f08cc37f-4807-4386-9a1e-9814b37809c0,yes,yes,yes_working,clear,13293,10_min,"22, 55, 78-x",22,55,78,,,,,,,,4,yes,no,"metal_sign,shelter_marking",yes,combination,North,-122.4199299,37.76497776,0 metal_sign
1050,a7ca2791-c375-4ff8-ac20-69ff0c284e6f,no,no,no,clear,13292,10_20_min,33,33,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.4193667,37.76500147,0 metal_sign
1051,dc0aeb42-6de8-446a-bcaa-0028a0b7b0f8,yes,yes,yes_not_working,clear,15551,10_min,"14, 14-r, 49, 714",14,14,49,714,,,,,,,4,yes,no,metal_sign,yes,metal_sign,North,-122.4196518,37.76520504,0 metal_sign
1052,de2e86dc-ca44-4d6f-ba96-981f61b9a59b,yes,yes,yes_working,clear,13291,10_min,"22, 55",22,55,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4194111,37.7651786,1 shelter_marking
1053,2866a42f-254b-44ca-b501-343aa1824664,yes,yes,no,clear,15548,10_min,"14, 49",14,49,,,,,,,,,4,yes,no,no_sign,no,z_no_sign,North,-122.4201076,37.76804271,5 no_sign
1054,559886e0-9086-4c4d-ba76-0a9374058b82,no,no,no,clear,15547,10_min,"14, 49",14,49,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4198834,37.76856157,3 paint_on_metal_pole
1055,05e8ec8b-ef97-4c05-81e7-e79d65409e9b,no,no,no,clear,,10_min,49,49,,,,,,,,,Worst,,no,no,no_sign,no,z_no_sign,North,-122.4197902,37.77038622,5 no_sign
1056,e77f4bf7-57b1-4e65-a3ad-221bf5f9b5ce,yes,no,no,clear,,10_min,14,14,,,,,,,,,,2,yes,no,no_sign,no,z_no_sign,North,-122.4204165,37.7713705,5 no_sign
1058,74682462-d32c-4c53-bb64-3c41aea7db54,yes,yes,yes_not_working,clear,17229,10_min,"14, 14-r",14,14,,,,,,,,,4,yes,no,"metal_sign,shelter_marking",yes,combination,North,-122.4182812,37.77315355,0 metal_sign
1059,f318a0fc-0e7a-4f30-a05b-3e8f9f6102ac,no,no,no,clear,16473,10_min,"47, 49, 90",47,49,90,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.418642,37.77364131,0 metal_sign
1061,7e58a92b-704b-4eb7-b07f-8a2bcb78a6c8,no,no,no,clear,15544,10_min,"14, 14-r",14,14,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4172138,37.77413596,3 paint_on_metal_pole
1062,743dab61-2182-4c7f-b3e9-07fe84979aef,yes,yes,yes_working,clear,13243,10_min,"9, 47, 90",9,47,90,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4167591,37.77396882,1 shelter_marking
1063,74d72bd5-2824-40ed-b4a3-196d3a999e15,yes,yes,no,clear,13240,10_min,"9, 47, 90",9,47,90,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.415688,37.77325682,1 shelter_marking
1064,a47809ce-2d9d-409b-9e2f-0342265f2df2,yes,yes,no,clear,13241,10_min,"9, 47, 90",9,47,90,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4154269,37.7728916,1 shelter_marking
1065,e4d60e2e-218d-49af-90cb-8261aea1d9db,no,no,no,clear,13768,10_min,"9, 90",9,90,,,,,,,,,,no,no,paint_on_pavement,yes,paint_on_pavement,South,-122.4043875,37.74497615,4 paint_on_pavement
1066,90985e1a-eb32-4607-ae7e-a8537cfe25cc,yes,yes,no,clear,,10_min,9,9,,,,,,,,,,4,yes,no,no_sign,no,z_no_sign,South,-122.4039692,37.74503277,5 no_sign
1067,871a68b5-95db-4216-a131-b7eba3b8f13f,yes,yes,yes_working,parking_obstructed,16686,20_30_min,23,23,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,South,-122.3988419,37.74388893,1 shelter_marking
1068,f82f1a95-dca0-41da-a574-583cc22969b9,no,no,no,parking_obstructed,,20_30_min,23,23,,,,,,,,,,,no,no,no_sign,no,z_no_sign,South,-122.4010049,37.74154653,5 no_sign
1069,fd3b0462-c68e-461f-8cdd-99773e480618,no,no,no,clear,,20_30_min,23,23,,,,,,,,,,,no,no,paint_on_pavement,yes,paint_on_pavement,South,-122.4014285,37.74097136,4 paint_on_pavement
1070,8767fb3b-1a72-446a-8600-73221bf4e7ba,no,no,no,clear,,20_30_min,23,23,,,,,,,,,,,no,no,"paint_on_telephone_pole,paint_on_pavement",yes,combination,South,-122.4016777,37.74094763,2 paint_on_telephone_pole
1071,fbee7e97-84b0-4a92-a0ab-b55dfb20c30c,no,no,no,clear,15774,20_30_min,23,23,,,,,,,,,,,no,no,paint_on_telephone_pole,yes,paint_on_telephone_pole,South,-122.4034686,37.74191301,2 paint_on_telephone_pole
1072,825fb778-dd44-42eb-a1b6-ff0963fbf402,no,no,no,clear,17032,20_30_min,23,23,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4041783,37.74255462,3 paint_on_metal_pole
1073,2ea6607d-e3a5-41dd-8749-32c494896333,yes,yes,yes_not_working,clear,17888,10_min,"9, 9-r, 90",9,9,90,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,South,-122.4055382,37.74293589,1 shelter_marking
1074,1f54e38d-da63-4365-b662-33bd5377543f,yes,yes,no,clear,17886,10_min,"9, 9-r, 23, 90",9,9,23,90,,,,,,,4,yes,yes,metal_sign,yes,metal_sign,South,-122.4057098,37.74226439,0 metal_sign
1075,1151db41-d119-4079-a03e-8be70e99fe4b,yes,yes,no,clear,13778,10_min,"9, 9-r, 23, 90",9,9,23,90,,,,,,,4,yes,yes,shelter_marking,yes,shelter_marking,South,-122.4068275,37.73982778,1 shelter_marking
1076,8eb3b84b-2ce0-4fc0-946f-d9ed54aaf2a1,yes,yes,yes_not_working,clear,13779,10_min,"9, 90",9,90,,,,,,,,,4,yes,no,"shelter_marking,paint_on_metal_pole",yes,combination,South,-122.4071753,37.73934368,1 shelter_marking
1077,286e7924-12af-4c72-80fe-957b64eea469,no,no,no,clear,14155,10_20_min,24,24,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4078687,37.73969098,3 paint_on_metal_pole
1078,2bf75ee4-dea1-4e36-984e-c6ee84700814,yes,yes,yes_working,clear,14148,10_20_min,24,24,,,,,,,,,,4,yes,no,no_sign,no,z_no_sign,South,-122.4074722,37.7395474,5 no_sign
1079,bb4e5ce4-78fd-452d-b273-e462c6e68d67,no,no,no,clear,,20_30_min,23,23,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4072818,37.73820669,3 paint_on_metal_pole
1080,bb4cdc5d-ac67-4da0-85ff-264f507ab5a0,no,no,no,clear,15092,10_20_min,24,24,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4065693,37.73818215,3 paint_on_metal_pole
1081,9166f9a7-cf9b-4024-81e4-76efd99e94b1,yes,yes,yes_working,clear,15093,10_20_min,24,24,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,South,-122.4062793,37.73806498,1 shelter_marking
1082,f122224b-1b7a-4af4-bcbd-8900ce4e34c6,no,no,no,clear,13771,10_min,"9, 9-owl",9,9,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4069878,37.73739483,3 paint_on_metal_pole
1083,cd41e1c0-013e-41f4-9347-43e8bdfcff7e,no,no,no,clear,14202,20_30_min,"23, 67",23,67,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,South,-122.411292,37.73495392,3 paint_on_metal_pole
1084,8ff4f853-a221-41a0-a112-52e7b6f0d8bd,no,no,no,clear,14201,20_30_min,23,23,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4116468,37.73485465,3 paint_on_metal_pole
1085,109e490d-d4eb-4da5-9d7c-1f877e18614a,no,no,no,parking_obstructed,,20_30_min,67,67,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4134251,37.73724495,3 paint_on_metal_pole
1086,7b306cae-69f4-4023-858c-ee515da95e3e,no,no,no,parking_obstructed,14701,20_30_min,67,67,,,,,,,,,,,no,no,paint_on_telephone_pole,yes,paint_on_telephone_pole,South,-122.4135442,37.7371573,2 paint_on_telephone_pole
1087,82b89be0-5bbd-480e-a5ab-96c0169a22ad,no,no,no,parking_obstructed,14695,20_30_min,67,67,,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,South,-122.4135429,37.73606639,3 paint_on_metal_pole
1088,8b0849d9-0d4c-46f6-89c0-1b82e245cab4,no,no,no,parking_obstructed,14696,20_30_min,67,67,,,,,,,,,,,no,no,paint_on_telephone_pole,yes,paint_on_telephone_pole,South,-122.4136809,37.73575312,2 paint_on_telephone_pole
1089,74fd8e43-50c2-4854-b1ff-1d0e122afaed,no,no,no,parking_obstructed,14195,20_30_min,23,23,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4136031,37.73477069,3 paint_on_metal_pole
1090,36f7a823-034f-42d0-b7a5-1c9c38019002,no,no,no,parking_obstructed,14689,20_30_min,67,67,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,South,-122.4136319,37.73495269,3 paint_on_metal_pole
1091,bf1f24b2-4fe7-4efd-bc0e-8b9cc20f6f87,no,no,no,clear,14690,20_30_min,67,67,,,,,,,,,,,no,no,"metal_sign,paint_on_telephone_pole",yes,combination,South,-122.4137462,37.73482311,0 metal_sign
