stop_code,BS_ID,STOP_NAME,STOP_LAT,STOP_LONG,max_ons,log_max_ons
16393,6393,Silver Ave&Alemany Blvd E-NS/PS,37.72979,-122.43326,14,10..20
16394,6394,Silver Ave&Alemany Blvd S-FS/SB,37.72959,-122.43318,6,5..10
16395,6395,Silver Ave&Augusta St N-NS/PS,37.73459,-122.40219,21,20..50
16396,6396,Silver Ave&Boylston St W-FS/PS,37.73091,-122.41084,33,20..50
16397,6397,Silver Ave&Bayshore Blvd E-FS/BZ,37.73305,-122.40437,28,20..50
16398,6398,Silver Ave&Cambridge St NE-NS/BZ,37.72913,-122.4194,60,50..100
16399,6399,Silver Ave&Cambridge St SE-FS/BZ,37.72902,-122.41917,41,20..50
16400,6400,Silver Ave&Charter Oak Ave N-NS/BZ,37.73328,-122.4043,22,20..50
16401,6401,Silver Ave&Congdon St NE-NS/PS,37.72871,-122.42587,26,20..50
16402,6402,Silver Ave&Congdon St SW-NS/PS,37.72856,-122.42609,20,20..50
16404,6404,Silver Ave&Dartmouth St E-FS/PS,37.72993,-122.41298,13,10..20
16405,6405,Silver Ave&Dartmouth St W-FS/PS,37.72984,-122.41361,30,20..50
16406,6406,Silver Ave&Gambier St NE-NS/PS,37.7289,-122.42257,14,10..20
16407,6407,Silver Ave&Gambier St SW-NS/PS,37.72875,-122.42279,14,10..20
16408,6408,Silver Ave&Holyoke St E-FS/PS,37.73097,-122.4102,6,5..10
16410,6410,Silver Ave&Lisbon St SW-NS/SB,37.72847,-122.42879,11,10..20
16411,6411,Silver Ave&Merrill St N-NS/BZ,37.7315,-122.40885,51,50..100
16412,6412,Silver Ave&Merrill St S-NS/PS,37.73133,-122.40899,18,10..20
16414,6414,Silver Ave&Mission St E-NS/BZ,37.72878,-122.43111,186,100..200
16415,6415,Silver Ave&Mission St SE-FS/BZ,37.72866,-122.43122,432,200..500
16416,6416,Silver Ave&Palou Ave S-NS/PS,37.7371,-122.39663,6,5..10
16417,6417,Silver Ave&Princeton St N-NS/PS,37.72901,-122.41611,18,10..20
16418,6418,Silver Ave&Princeton St S-NS/PS,37.72883,-122.41627,9,5..10
16419,6419,Silver Ave&Revere Ave S-NS/SB,37.73632,-122.39862,5,5..10
16420,6420,Silver Ave&Revere Ave W-FS/PS,37.73636,-122.39889,35,20..50
16421,6421,Silver Ave&San Bruno Ave S-NS/BZ,37.73241,-122.40567,224,200..500
16422,6422,Silver Ave&San Bruno Ave W-FS/BZ,37.73245,-122.40568,263,200..500
16424,6424,Silver Ave&Topeka Ave W-FS/SB,37.73527,-122.40107,16,10..20
16425,6425,Starr King Way&Gough St SE-FS/BZ,37.78505,-122.42409,35,20..50
16469,6469,South Hill Blvd&Chicago Way W-NS/PS,37.71071,-122.43151,5,5..10
16470,6470,South Hill Blvd&Prague St E-NS/AB,37.71215,-122.43218,3,2..5
16471,6471,South Hill Blvd&Rolph St E-NS/PS,37.71123,-122.43177,0,0..2
16472,6472,South Hill Blvd&Rolph St W-NS/SB,37.7117,-122.4321,24,20..50
16473,6473,S. Van Ness Ave&Mission St FS-NE/BZ,37.77332,-122.41862,67,50..100
16475,6475,Spear &Market St S-FS/BB,37.7936,-122.39548,77,50..100
16478,6478,Stanyan St&Frederick St NE-FS/BZ,37.76645,-122.45291,12,10..20
16479,6479,Stanyan St&Fulton St SW-FS/BZ,37.7746,-122.45471,8,5..10
16480,6480,Stanyan St&Hayes St SE-NS/BZ,37.77282,-122.45419,2,2..5
16481,6481,Stanyan St&Hayes St SW-FS/BZ,37.77277,-122.45434,4,2..5
16482,6482,Stanyan St&Oak St SE-NS/BZ,37.77086,-122.45379,7,5..10
16483,6483,Stanyan St&Waller St NW-NS/BZ,37.76833,-122.45346,6,5..10
16484,6484,St Charles Ave&Alemany Blvd SW-FS,37.71028,-122.46933,2,2..5
16485,6485,St Charles Ave&Belle Ave NW-NS,37.70874,-122.46932,0,0..2
16486,6486,Steiner St&California St NW-NS/BZ,37.78884,-122.43557,25,20..50
16487,6487,Steiner St&Green St SE-NS/PS,37.79586,-122.43686,1,0..2
16488,6488,Steiner St&Green St W-MI/PS,37.79594,-122.43704,4,2..5
16489,6489,Steiner St&Sacramento St SE-NS/SB,37.78933,-122.43556,15,10..20
16490,6490,Steiner St&Union St SE-NS/SB,37.79679,-122.43705,2,2..5
16491,6491,Steiner St&Union St SW-FS/BZ,37.79663,-122.43714,49,20..50
16492,6492,Steiner St&Vallejo St SE-NS/PS,37.79491,-122.43667,1,0..2
16493,6493,Steiner St&Vallejo St W-MI/PS,37.79489,-122.43679,2,2..5
16497,6497,Steuart St&Mission St NE-MB/BZ,37.79371,-122.39371,39,20..50
16498,6498,Steuart &Mission St W-NS/BZ,37.79325,-122.39328,401,200..500
16501,6501,Steuart St&Market St E-NS/BZ,37.79441,-122.39454,78,50..100
16503,6503,Saint Francis Circle NW-NS/SI,37.73481,-122.47162,0,0..2
16509,6509,Still St&Lyell St NE-NS/PS,37.73184,-122.43132,1,0..2
16511,6511,Stockton St&Clay St E-MB/BB,37.79374,-122.40776,219,200..500
16512,6512,Stockton St&Columbus Ave SE-NS/BZ,37.79922,-122.40888,142,100..200
16513,6513,Stockton St&Columbus Ave SW-FS/BZ,37.79928,-122.40905,475,200..500
16516,6516,Stockton St&Geary Blvd NW-NS/SI,37.7878,-122.40675,59,50..100
16520,6520,Stockton St&Pacific Ave E-MB/BB,37.79624,-122.40826,201,200..500
16521,6521,Stockton St&Pacific Ave W-MB/BB,37.79719,-122.4086,"1,149",1000..
16522,6522,Stockton St&Sacramento St W-MB/BB,37.79343,-122.40786,359,200..500
16523,6523,Stockton St&Sutter St NE-FS/BB,37.78947,-122.40695,359,200..500
16524,6524,Stockton St&Sutter St NW-NS/BB,37.78949,-122.40706,59,50..100
16526,6526,Stockton St&Washington St NW-NS/BB,37.79512,-122.40824,755,500..1000
16527,6527,Sunset Blvd&Irving St SE-NS/SB,37.76262,-122.49578,7,5..10
16528,6528,Sunset Blvd&Irving St SW-FS/SB,37.7625,-122.49596,17,10..20
16529,6529,Sunset Blvd&Judah St NW-NS/SB,37.76101,-122.49585,84,50..100
16530,6530,Sunset Blvd&Judah St SE-NS/SB,37.76077,-122.49566,24,20..50
16531,6531,Sunset Blvd&Kirkham St NW-NS/SB,37.75913,-122.49571,7,5..10
16532,6532,Sunset Blvd&Kirkham St SE-NS/SB,37.75889,-122.49552,7,5..10
16533,6533,Sunset Blvd&Lake Merced Blvd NE-FS,37.73034,-122.49352,1,0..2
16534,6534,Sunset Blvd&Lake Merced Blvd NW-NS,37.7298,-122.49366,6,5..10
16535,6535,Sunset Blvd&Lawton St NW-NS/SB,37.75727,-122.49559,11,10..20
16536,6536,Sunset Blvd&Lawton St SE-NS/SB,37.75703,-122.49539,10,10..20
16537,6537,Sunset Blvd&Moraga St NW-NS/SB,37.7554,-122.49546,6,5..10
16538,6538,Sunset Blvd&Moraga St SE-NS/SB,37.75516,-122.49526,6,5..10
16539,6539,Sunset Blvd&Noriega St NW-NS/SB,37.75354,-122.49532,85,50..100
16540,6540,Sunset Blvd&Noriega St SE-NS/SB,37.7533,-122.49512,36,20..50
16541,6541,Sunset Blvd&Ocean Ave NW-NS/SB,37.73203,-122.49386,37,20..50
16542,6542,Sunset Blvd&Ocean Ave SE-NS/SB,37.73183,-122.49362,29,20..50
16543,6543,Sunset Blvd&Ortega St NE-FS/SB,37.7518,-122.49502,14,10..20
16544,6544,Sunset Blvd&Ortega St SW-FS/SB,37.75131,-122.49517,24,20..50
16545,6545,Sunset Blvd&Pacheco St NW-NS/SB,37.74981,-122.49507,6,5..10
16546,6546,Sunset Blvd&Pacheco St SE-NS/SB,37.74957,-122.49487,3,2..5
16547,6547,Sunset Blvd&Quintara St NE-FS/SB,37.74807,-122.49477,17,10..20
16548,6548,Sunset Blvd&Quintara St SW-FS/SB,37.74758,-122.49492,11,10..20
16549,6549,Sunset Blvd&Rivera St NW-NS/SB,37.74608,-122.4948,17,10..20
16550,6550,Sunset Blvd&Rivera St SE-NS/SB,37.74584,-122.4946,23,20..50
16553,6553,Sunset Blvd&Santiago St NW-NS/SB,37.74422,-122.49467,12,10..20
16554,6554,Sunset Blvd&Santiago St SE-NS/SB,37.74398,-122.49448,20,20..50
16555,6555,Sunset Blvd&Taraval St NW-NS/SB,37.74235,-122.49455,69,50..100
16556,6556,Sunset Blvd&Taraval St SE-NS/SB,37.74211,-122.49435,87,50..100
16557,6557,Sunset Blvd&Ulloa St SE-NS/SB,37.74024,-122.49421,9,5..10
16558,6558,Sunset Blvd&Ulloa St SW-FS/SB,37.74012,-122.49438,10,10..20
16559,6559,Sunset Blvd&Vicente St NW-NS/SB,37.73862,-122.49428,25,20..50
16560,6560,Sunset Blvd&Vicente St SE-NS/SB,37.73838,-122.49408,48,20..50
16561,6561,Sunset Blvd&Wawona St NW-NS/SB,37.73676,-122.49415,11,10..20
16562,6562,Sunset Blvd&Wawona St SE-NS/SB,37.73654,-122.49391,12,10..20
16563,6563,Sunset Blvd&Yorba St SE-NS/PS,37.73485,-122.49378,47,20..50
16564,6564,Sunset Blvd&Yorba St SW-FS/SB,37.73478,-122.49406,18,10..20
16565,6565,1725 Sunnydale Ave SW-MB/SB,37.71279,-122.41954,3,2..5
16566,6566,1800 Sunnydale Ave NE-FS/SB,37.71297,-122.41995,1,0..2
16567,6567,1900 Sunnydale Ave NE-FS/SB,37.7134,-122.42138,1,0..2
16568,6568,1901 Sunnydale Ave SW-MB/SB,37.71322,-122.42115,8,5..10
16569,6569,Sunnydale Ave&Bayshore Blvd NW-FS,37.70894,-122.4052,37,20..50
16570,6570,Sunnydale Ave&Cora St SE-FS/PS,37.71001,-122.40952,9,5..10
16571,6571,Sunnydale Ave&Cora St N-FS/PS,37.7102,-122.40961,4,2..5
16574,6574,McLaren School NE-FS/SB,37.71413,-122.42367,8,5..10
16575,6575,McLaren School SW-FS/BZ,37.71402,-122.42388,105,100..200
16576,6576,Sunnydale Ave&Rutland St E-NS/PS,37.70986,-122.40851,4,2..5
16577,6577,Sunnydale Ave&Santos St NE-NS/SB,37.71242,-122.41818,16,10..20
16578,6578,Sunnydale Ave&Santos St SE-FS/PS,37.71223,-122.41754,23,20..50
16583,6583,Sunnydale Ave&Talbert St E-NS/PS,37.70935,-122.40669,2,2..5
16584,6584,Sunnydale Ave&Talbert St W-NS/PS,37.70935,-122.407,18,10..20
16596,6596,Sutter St&Kearny St NW-FS/BZ,37.78982,-122.40438,48,20..50
16606,6606,Sutter St&Sansome St NW-FS/BZ,37.7903,-122.40067,93,50..100
16615,6615,Taraval St&17th Ave SW-NS/PS,37.74307,-122.47366,53,50..100
16616,6616,Taraval St&19th Ave NE-NS/PS,37.74311,-122.47544,102,100..200
16617,6617,Taraval St&19th Ave SW-NS/PS,37.74297,-122.47582,107,100..200
16619,6619,Taraval St&22nd Ave SE-FS/SI,37.74289,-122.47843,98,50..100
16620,6620,Taraval St&23rd Ave NW-FS/SI,37.74287,-122.48045,52,50..100
16622,6622,Taraval St&26th Ave NE-NS/PS,37.74278,-122.48307,13,10..20
16623,6623,Taraval St&26th Ave SW-NS/PS,37.74265,-122.48332,88,50..100
16626,6626,Taraval St&30th Ave NE-NS/PS,37.74259,-122.48734,14,10..20
16627,6627,Taraval St&30th Ave SW-NS/PS,37.74246,-122.48762,79,50..100
16628,6628,Taraval St&32nd Ave NE-NS/PS,37.74249,-122.48949,14,10..20
16629,6629,Taraval St&32nd Ave SW-NS/PS,37.74236,-122.48975,132,100..200
16632,6632,Taraval St&40th Ave NE-NS/PS,37.74212,-122.49806,5,5..10
16633,6633,Taraval St&40th Ave SW-NS/PS,37.74199,-122.49832,19,10..20
16634,6634,Taraval St&42nd Ave NE-NS/PS,37.74202,-122.5002,1,0..2
16635,6635,Taraval St&42nd Ave SW-NS/PS,37.7419,-122.50046,3,2..5
16636,6636,Taraval St&44th Ave NE-NS/PS,37.74192,-122.50235,0,0..2
16637,6637,Taraval St&44th Ave SW-NS/PS,37.7418,-122.50261,44,20..50
16638,6638,Taraval St&46th Ave NE-NS/PS,37.74182,-122.50449,1,0..2
16640,6640,Taraval St&Sunset Blvd NE-NS/SI,37.74229,-122.49436,29,20..50
16641,6641,Taraval St&Sunset Blvd SW-NS/SI,37.74219,-122.49451,167,100..200
16695,6695,Townsend St&4th St SW-NS/BB,37.77696,-122.39507,178,100..200
16702,6702,Topeka Ave&Bridge View Dr E-NS,37.7333,-122.39762,12,10..20
16703,6703,Topeka Ave&Newhall St NE-NS,37.7318,-122.39555,8,5..10
16704,6704,Topeka Ave&Thornton Ave W-NS,37.73117,-122.39527,2,2..5
16705,6705,Topeka Ave&Venus St W-NS/BZ,37.73201,-122.39592,1,0..2
16736,6736,Ulloa St&Forest Side Ave NE-NS/PS,37.74154,-122.46847,2,2..5
16737,6737,Ulloa St&Forest Side Ave SW-NS,37.74144,-122.4688,4,2..5
16745,6745,Union St&Baker St NE-NS,37.7959,-122.44531,1,0..2
16746,6746,Union St&Baker St SW-NS/PS,37.79575,-122.44551,10,10..20
16748,6748,Union St&Buchanan St SW-NS/BZ,37.79743,-122.4323,34,20..50
16750,6750,Union St&Columbus Ave  NE-NS/BZ,37.80041,-122.41008,78,50..100
16751,6751,Union St&Columbus Ave S-MB/BZ,37.80028,-122.41031,18,10..20
16752,6752,Union St&Divisadero St NE-NS/BZ,37.79632,-122.44199,0,0..2
16753,6753,Union St&Divisadero St SW-NS/PS,37.79617,-122.44218,7,5..10
16754,6754,Union St&Fillmore St NW-FS/BZ,37.79712,-122.43566,115,100..200
16755,6755,Union St&Fillmore St SE-FS/BZ,37.79704,-122.43533,63,50..100
16756,6756,Union St&Gough St NE-NS/BZ,37.79821,-122.42718,4,2..5
16757,6757,Union St&Gough St SW-NS/BZ,37.79806,-122.42737,32,20..50
16760,6760,Union St&Hyde St NE-NS,37.79927,-122.41896,8,5..10
16761,6761,Union St&Hyde St SW-NS/BZ,37.79912,-122.41915,17,10..20
16762,6762,Union St&Jones St NE-NS/BZ,37.79969,-122.41567,2,2..5
16763,6763,Union St&Jones St SW-NS/BZ,37.79954,-122.41586,3,2..5
16766,6766,Union St&Larkin St NE-NS/BZ,37.79907,-122.42061,6,5..10
16767,6767,Union St&Larkin St SE-FS/BZ,37.79895,-122.42053,11,10..20
16768,6768,Union St&Leavenworth St NW-FS/PS,37.79945,-122.41755,3,2..5
16769,6769,Union St&Leavenworth St SW-NS/PS,37.79932,-122.41751,7,5..10
16770,6770,Union St&Laguna St NE-NS/BZ,37.79779,-122.43046,4,2..5
16771,6771,Union St&Laguna St SW-NS/BZ,37.79764,-122.43065,33,20..50
16773,6773,Union St&Mason St NE-NS/BZ,37.80011,-122.41237,10,10..20
16774,6774,Union St&Mason St SW-NS/BZ,37.79996,-122.41257,11,10..20
16777,6777,Union St&Pierce St NE-NS/BZ,37.79674,-122.43869,4,2..5
16778,6778,Union St&Pierce St SW-NS/BZ,37.79659,-122.43888,11,10..20
16779,6779,Union St&Polk St NW-FS/BZ,37.7988,-122.4225,10,10..20
16780,6780,Union St&Polk St SW-NS/BZ,37.79868,-122.42243,50,50..100
16783,6783,Union St&Taylor St NE-NS,37.7999,-122.41403,4,2..5
16785,6785,Union St&Taylor St SW-NS/PS,37.79974,-122.41422,3,2..5
16786,6786,Union St&Van Ness Ave NW-FS/BZ,37.79859,-122.42424,32,20..50
16787,6787,Union St&Van Ness Ave SW-NS/BZ,37.79847,-122.42415,50,50..100
16788,6788,University St&Bacon St NW-NS,37.72514,-122.41354,8,5..10
16789,6789,University St&Bacon St SE-NS,37.72499,-122.41339,9,5..10
16792,6792,University St&Felton St SE-NS,37.72739,-122.41439,3,2..5
16793,6793,University St&Woolsey St NW-NS,37.72273,-122.41253,6,5..10
16796,6796,Upper Ter&Buena Vista West Ave W-FS,37.76582,-122.4428,,
16797,6797,Upper Ter&Masonic Ave N-NS/SB,37.76545,-122.44338,,
16798,6798,Van Ness Ave&Broadway NE-FS/BZ,37.79608,-122.42333,15,10..20
16800,6800,Van Ness Ave&Chestnut St NE-FS/BZ,37.80258,-122.42464,11,10..20
16801,6801,Van Ness Ave&Chestnut St NW-NS/BZ,37.80243,-122.42491,166,100..200
16803,6803,Van Ness Ave&Clay St NE-FS/BZ,37.79245,-122.4226,67,50..100
16804,6804,Van Ness Ave&Eddy St NE-FS/BZ,37.7832,-122.42073,5,5..10
16805,6805,Van Ness Ave&Eddy St SW-FS/BZ,37.7825,-122.42089,300,200..500
16806,6806,Van Ness Ave&Bay St NE-FS/BZ,37.80429,-122.425,10,10..20
16813,6813,Van Ness Ave&Jackson St NE-FS/BZ,37.79418,-122.42301,24,20..50
16814,6814,Van Ness Ave&Jackson St SW-FS/BZ,37.79383,-122.42313,143,100..200
16815,6815,Van Ness Ave&Mcallister St SE-NS/BZ,37.78001,-122.42019,173,100..200
16816,6816,Van Ness Ave&Mcallister St SW-FS/BZ,37.77969,-122.42032,246,200..500
16817,6817,Van Ness Ave&Market St NE-FS/BZ,37.77556,-122.41915,615,500..1000
16819,6819,Van Ness &North Point W-MB/BZ,37.80506,-122.42535,86,50..100
16820,6820,Van Ness Ave&No. Point St NW-NS/BZ,37.80511,-122.42541,17,10..20
16821,6821,Van Ness Ave&Oak St NW-NS/BZ,37.77548,-122.41941,175,100..200
16823,6823,Van Ness Ave&O'Farrell St NE-FS/BZ,37.78482,-122.42113,197,100..200
16828,6828,Van Ness Ave&Sacramento St NW-NS/BZ,37.79135,-122.42259,2,2..5
16829,6829,Van Ness Ave&Sutter St NE-FS/BZ,37.78783,-122.42166,107,100..200
16830,6830,Van Ness Ave&Sutter St SW-FS/BZ,37.7874,-122.42184,364,200..500
16832,6832,Van Ness Ave&Union St NW-NS/BZ,37.7986,-122.42405,161,100..200
16833,6833,Van Ness Ave&Union St SE-NS/BZ,37.79849,-122.42393,16,10..20
16834,6834,Van Ness Ave&Vallejo St SW-FS/BZ,37.79641,-122.4237,143,100..200
16836,6836,Vicente St&47th Ave NE-NS/PS,37.73808,-122.50531,2,2..5
16837,6837,Vicente St&West Portal Dr E-NS,37.73968,-122.46677,11,10..20
16839,6839,Van Dyke Ave&Jennings St E-NS,37.72703,-122.38854,33,20..50
16840,6840,Van Dyke Ave&Jennings St W-NS,37.72707,-122.38883,13,10..20
16841,6841,Van Dyke Ave&Keith St E-NS,37.72808,-122.39042,16,10..20
16842,6842,Van Dyke Ave&Keith St S-FS,37.72789,-122.39027,4,2..5
16843,6843,Van Dyke Ave&Lane St E-NS,37.7292,-122.39224,28,20..50
16844,6844,Vesta St&Phelps St NW-NS,37.73037,-122.39991,41,20..50
16845,6845,Visitacion Ave&Britton St E-NS/SB,37.71277,-122.41237,26,20..50
16846,6846,Visitacion Ave&Britton St W-NS/PS,37.71273,-122.41263,55,50..100
16847,6847,Visitacion Ave&Bayshore Blvd N-FS/BZ,37.71057,-122.40449,111,100..200
16848,6848,Visitacion Ave&Cora St W-NS/PS,37.7117,-122.40896,25,20..50
16850,6850,Visitacion Ave&Rutland St E-NS/PS,37.71149,-122.40779,62,50..100
16851,6851,Visitacion Ave&Rutland St W-NS/PS,37.71144,-122.40807,64,50..100
16852,6852,Visitacion Ave&Sawyer St E-NS/SB,37.71328,-122.41424,30,20..50
16853,6853,Visitacion Ave&Sawyer St SW-NS/PS,37.71324,-122.41453,66,50..100
16854,6854,Visitacion Ave&Schwerin St E-NS/PS,37.71225,-122.4105,51,50..100
16855,6855,Visitacion Ave&Schwerin St W-NS/PS,37.71219,-122.41078,79,50..100
16879,6879,Valencia St&25th St SW-FS/BZ,37.75028,-122.42059,1,0..2
16898,6898,West Portal Ave&14th Ave S-NS/SI,37.73786,-122.46904,2,2..5
16921,6921,Washington St&Larkin St SW-NS/PS,37.79341,-122.4198,4,2..5
16931,6931,Washington St&Webster St SW-NS/PS,37.79172,-122.43284,3,2..5
16932,6932,Wawona St&46th Ave SW-NS/PS,37.73613,-122.50435,170,100..200
16933,6933,Woodside Ave&Balceta Ave SW-NS/SB,37.74649,-122.45644,1,0..2
16934,6934,Woodside Ave&Hernandez Ave NE-NS/BZ,37.74638,-122.45535,11,10..20
16935,6935,Woodside Ave&Hernandez Ave SW-NS,37.74628,-122.45559,10,10..20
16937,6937,Woodside Ave&Portola Dr N-FS/BZ,37.74577,-122.45243,24,20..50
16938,6938,Woodside Ave&Portola Dr W-NS/PS,37.74562,-122.45223,29,20..50
16939,6939,Woodside Ave&Ulloa St NE-NS/PS,37.74577,-122.45383,2,2..5
16940,6940,Woodside Ave&Ulloa St SW-NS/SB,37.7457,-122.45406,1,0..2
16950,6950,Winston Dr&20th Ave NE-NS/BZ,37.72702,-122.47592,139,100..200
16951,6951,Winston Dr&20th Ave SE-FS/BZ,37.72688,-122.47574,195,100..200
16952,6952,Winston Dr&Buckingham Way E-NS/BZ,37.72806,-122.47849,20,20..50
16953,6953,Winston Dr&Buckingham Way S-FS/BZ,37.728,-122.47867,15,10..20
16954,6954,Winston Dr&Lake Merced Blvd NE-NS,37.72712,-122.4833,19,10..20
16955,6955,Winston Dr&Lake Merced Blvd SE-FS,37.72698,-122.48331,12,10..20
16961,6961,Wisconsin St&25th St NW-NS/SB,37.75229,-122.39856,8,5..10
16962,6962,Wisconsin St&26th St NE-FS/PS,37.75128,-122.39828,1,0..2
16964,6964,Wisconsin St&Connecticut St SW-FS,37.75345,-122.39867,6,5..10
16968,6968,Williams Ave&3rd St N-FS,37.72938,-122.39295,29,20..50
16969,6969,Williams Ave&3rd St W-NS,37.72925,-122.39285,24,20..50
16970,6970,Williams Ave&Reddy St NE-NS,37.72973,-122.39525,17,10..20
16971,6971,Woolsey St&Bowdoin St NE-NS,37.72349,-122.40941,4,2..5
16972,6972,Woolsey St&Bowdoin St SW-NS,37.72338,-122.40961,11,10..20
16978,6978,Woolsey St&Hamilton St NE-NS,37.72374,-122.40841,5,5..10
16979,6979,Woolsey St&Hamilton St SW-NS,37.72362,-122.40864,3,2..5
16980,6980,Woolsey St&University St NE-NS,37.72271,-122.41238,3,2..5
16982,6982,Whitney Young Cir&Progress St NE-NS,37.73334,-122.38332,3,2..5
16983,6983,Whitney Young Cir&Progress St SE-FS,37.73325,-122.38308,1,0..2
16984,6984,Cross Over Dr&Fulton St SE-NS/SB,37.77235,-122.48408,43,20..50
16985,6985,Yerba Buena Ave&Brentwood Ave E-NS,37.7336,-122.45896,1,0..2
16986,6986,Yerba Buena Ave&Brentwood Ave W-NS,37.7337,-122.45919,3,2..5
16987,6987,Yerba Buena Ave&Hazelwood Ave N-FS,37.73456,-122.45966,3,2..5
16988,6988,Yerba Buena Ave&Hazelwood Ave W-NS,37.73439,-122.45971,1,0..2
16989,6989,Yerba Buena Ave&Ravenwood Dr N-FS,37.73531,-122.46055,3,2..5
16990,6990,Yerba Buena Ave&Saint Elmo Wy NW-NS,37.73262,-122.45872,2,2..5
16992,6992,Embarcadero Station Inbound,37.79313,-122.39643,297,200..500
16999,6999,7th St&Bryant St N-FS/SB,37.77459,-122.40501,37,20..50
17020,7020,Crestline Dr&Burnett Ave NW-FS/BZ,37.7493,-122.44508,,
17023,7023,831 Ellsworth St SW-NS/PS,37.73327,-122.41526,,
17026,7026,Hahn St&Visitacion Ave SW-FS/SB,37.7133,-122.41549,2,2..5
17036,7036,Ocean Ave&Geneva Ave SW-NS/SI,37.72303,-122.45245,24,20..50
17038,7038,Powell St&Beach St SE-NS/BZ,37.80764,-122.41214,162,100..200
17056,7056,Union St&Buchanan St NE-NS/BZ,37.79758,-122.43211,2,2..5
17058,7058,West Portal Ave&Ulloa St,37.74089,-122.46585,125,100..200
17073,7073,Church St&Market St SE-NS/SI,37.76751,-122.42893,101,100..200
17074,7074,Church St&Duboce Ave SE-NS/PS,37.76932,-122.42903,10,10..20
17075,7075,Duboce Ave&Noe St-NS,37.76922,-122.43365,53,50..100
17077,7077,Evans Ave&Mendell St N-FS/BZ,37.74091,-122.38456,12,10..20
17099,7099,Mission St&San Jose Ave OB S-FS/BZ,37.706,-122.46137,300,200..500
17111,7111,San Jose Ave&Mt Vernon Ave N-NS/SB,37.71847,-122.44864,2,2..5
17125,7125,West Portal Ave&14th Ave N-NS/SI,37.73806,-122.46898,30,20..50
17127,7127,Geneva Ave&Rio Verde St NE-NS/SB,37.70714,-122.41571,21,20..50
17129,7129,Mission St&7th St E-FS/BZ,37.77935,-122.41051,149,100..200
17145,7145,The Embarcadero&Brannan St S-NS/SI,37.78463,-122.38798,48,20..50
17151,7151,Portola Dr&Claremont Blvd NE-NS,37.73985,-122.46504,0,0..2
17155,7155,San Jose Ave&Geneva Ave **-NS/FL,37.72191,-122.44744,38,20..50
17160,7160,California St&8TH Ave NW-FS/BZ,37.78479,-122.46682,21,20..50
17166,7166,4th Street & King Street SE-NS/SB,37.77628,-122.39386,130,100..200
17171,7171,3rd St&Paul Ave SW-FS/SB,37.72226,-122.39584,1,0..2
17185,7185,Broadway&Grant Ave NW-FS/BZ,37.79785,-122.40734,11,10..20
17186,7186,Lincoln Way&19th Ave SE-FS/BZ,37.76544,-122.47721,60,50..100
17187,7187,Middle Point Rd&Hare St SE-NS/SB,37.73439,-122.37936,20,20..50
17191,7191,San Bruno Ave&Somerset St  E-MB/BZ,37.7134,-122.402,4,2..5
17193,7193,Grafton Ave&Granada Ave NE-NS/SB,37.7201,-122.45703,5,5..10
17194,7194,Grafton Ave&Capitol Ave NE-NS/PS,37.7201,-122.45907,19,10..20
17195,7195,Grafton Ave&Jules Ave NE-NS/SB,37.7201,-122.46111,13,10..20
17196,7196,Garfield St&Victoria St NE-NS/SB,37.71976,-122.46523,15,10..20
17205,7205,West Portal Ave&Sloat Blvd NE-FS/PS,37.73504,-122.47134,4,2..5
17213,7213,Cortland Ave&Bronte St SW-NS/PS,37.73971,-122.41017,3,2..5
17217,7217,Embarcadero Station Outbound,37.79318,-122.39647,176,100..200
17220,7220,Ashbury St&Clayton St N-NS/PS,37.76301,-122.44697,3,2..5
17227,7227,Market & Steuart NW-FS/BZ,37.79445,-122.39492,77,50..100
17230,7230,Plymouth Ave&Broad St NW-NS,37.71328,-122.45617,4,2..5
17235,7235,Townsend & 4th E-FS/BZ,37.77728,-122.39463,333,200..500
17249,7249,Grafton Ave&Plymouth Ave NE-NS,37.72014,-122.45592,17,10..20
17263,7263,24th St&Noe St SW-NS/BZ,37.75138,-122.43199,27,20..50
17264,7264,Market St&1st St S-NS/SI,37.79094,-122.3992,20,20..50
17281,7281,The Embarcadero&Sansome St E-NS SI,37.80515,-122.40323,1,0..2
17282,7282,Carl St& Cole St NW-FS,37.76588,-122.45009,47,20..50
17283,7283,The Embarcadero&Ferry Building W-MB,37.79483,-122.39377,1,0..2
17285,7285,Evans Ave&Quint St W-NS/SB,37.74404,-122.39047,0,0..2
17286,7286,Evans Ave&Selby St E-NS/PS,37.74616,-122.39392,7,5..10
17287,7287,Larkin St & Mcallister St,37.78038,-122.41684,36,20..50
17288,7288,Silver Ave&Santa Fe Ave SW-NS/PS,37.73477,-122.40159,14,10..20
17289,7289,16th St&Folsom St NW-FS/BZ,37.7654,-122.41543,44,20..50
17290,7290,Castro St&26TH St NW-NS/SB,37.7482,-122.43389,6,5..10
17295,7295,Ashbury St&Frederick St NW-NS/BZ,37.76731,-122.44647,9,5..10
17297,7297,Sunnydale Ave&Bayshore Blvd SW-NS,37.7088,-122.40525,22,20..50
17298,7298,Potrero Ave&15th St NE-FS/BZ,37.76733,-122.40762,5,5..10
17299,7299,Mission St&South Van Ness Ave E-FS,37.77299,-122.41849,48,20..50
17300,7300,Geneva Ave&Carter St NE-NS/BZ,37.70931,-122.42322,85,50..100
17301,7301,O'Farrell St&Taylor St S-MB/BB,37.78585,-122.41198,222,200..500
